accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp_s,label
,,,,,,355.583625,MOTION
-0.2131,-6.6441,4.6904,32.7158,-48.0361,4.5778,355.593828125,MOTION
,,,,,,355.604015625,MOTION
-1.1085,-5.593,4.1493,25.0862,-28.2601,-7.8738,355.61421875,MOTION
,,,,,,355.62440625,MOTION
-0.8548,-6.2515,5.2842,10.4373,10.9867,-10.3763,355.634609375,MOTION
,,,,,,355.6448125,MOTION
-1.2019,-6.1006,6.5196,0.7324,42.5428,-14.3437,355.655,MOTION
,,,,,,355.665203125,MOTION
-1.5587,-5.3416,7.4055,-0.1831,52.0646,-29.603,355.675390625,MOTION
,,,,,,355.68559375,MOTION
-1.1277,-4.4629,7.6593,2.8687,42.6649,-33.5704,355.695796875,MOTION
,,,,,,355.705984375,MOTION
-0.8907,-3.6465,6.9721,13.7333,15.3203,-26.6121,355.7161875,MOTION
,,,,,,355.726390625,MOTION
-0.8524,-3.6561,6.1844,23.6824,-10.3763,-7.5686,355.736578125,MOTION
,,,,,,355.74678125,MOTION
-1.5946,-4.9538,5.9809,23.3161,-15.8086,17.7618,355.75696875,MOTION
,,,,,,355.767171875,MOTION
-1.3049,-6.7135,6.6297,17.2124,-5.005,28.1991,355.777375,MOTION
,,,,,,355.7875625,MOTION
-2.1908,-6.4238,6.8285,2.1973,10.3763,8.24,355.797765625,MOTION
,,,,,,355.80796875,MOTION
-2.49,-6.1509,7.2786,0.7935,14.832,-12.0853,355.81815625,MOTION
,,,,,,355.828359375,MOTION
-1.8963,-5.7702,7.6545,10.3763,11.7191,-17.2124,355.8385625,MOTION
,,,,,,355.84875,MOTION
-1.2283,-4.7718,7.3121,15.3813,1.709,-29.2978,355.858953125,MOTION
,,,,,,355.869140625,MOTION
-0.4549,-4.0559,6.9242,18.189,-6.1647,-33.3262,355.87934375,MOTION
,,,,,,355.889546875,MOTION
-1.0846,-3.9027,6.5268,19.3487,-6.1647,-19.2267,355.899734375,MOTION
,,,,,,355.9099375,MOTION
-1.7454,-5.6026,6.9218,17.9449,0.7935,4.8219,355.920140625,MOTION
,,,,,,355.930328125,MOTION
-2.3823,-6.9458,7.4582,18.3111,10.1321,17.8838,355.94053125,MOTION
,,,,,,355.950734375,MOTION
-2.3033,-7.3959,7.9131,13.184,17.6397,5.005,355.960921875,MOTION
,,,,,,355.971125,MOTION
-2.5882,-6.8548,8.0879,4.5167,20.9357,-18.5553,355.981328125,MOTION
,,,,,,355.991515625,MOTION
-2.2339,-6.0431,8.1477,1.4649,16.7852,-30.3354,356.00171875,MOTION
,,,,,,356.011921875,MOTION
-1.7766,-5.7822,8.0783,3.6622,6.592,-25.0252,356.022109375,MOTION
,,,,,,356.0323125,MOTION
-0.7901,-6.3472,7.9681,-0.2441,-1.709,-14.4658,356.0425,MOTION
,,,,,,356.052703125,MOTION
-1.0942,-6.2347,7.4893,-13.4281,-3.9064,-12.1464,356.06290625,MOTION
,,,,,,356.07309375,MOTION
-2.0806,-6.2634,7.099,-32.7769,3.7233,-12.1464,356.083296875,MOTION
,,,,,,356.0935,MOTION
-1.5802,-7.2259,7.3073,-21.8513,4.3336,-7.4465,356.1036875,MOTION
,,,,,,356.113890625,MOTION
-1.9322,-7.2499,7.293,-18.7384,7.5076,-11.0477,356.124078125,MOTION
,,,,,,356.13428125,MOTION
-1.7239,-6.929,7.1709,-16.2358,10.4984,-30.5795,356.144484375,MOTION
,,,,,,356.154671875,MOTION
-1.1373,-6.0096,7.0248,-8.5452,16.1138,-45.1674,356.164875,MOTION
,,,,,,356.1750625,MOTION
-0.9984,-4.9873,6.9673,-11.597,26.1849,-53.5295,356.185265625,MOTION
,,,,,,356.19546875,MOTION
-1.5084,-4.8077,7.2858,-18.5553,39.7351,-49.3179,356.20565625,MOTION
,,,,,,356.215859375,MOTION
-1.8939,-5.8253,7.9681,-21.424,48.9517,-35.9508,356.226046875,MOTION
,,,,,,356.23625,MOTION
-1.9872,-6.6585,8.095,-13.4892,42.909,-30.8237,356.246453125,MOTION
,,,,,,356.256640625,MOTION
-1.5036,-6.5986,7.7311,-2.0142,32.5327,-42.1766,356.26684375,MOTION
,,,,,,356.27703125,MOTION
-2.4086,-5.7822,7.4606,1.2818,40.5896,-53.9567,356.287234375,MOTION
,,,,,,356.297421875,MOTION
-2.8851,-6.2993,8.3584,3.6012,63.8447,-51.149,356.307625,MOTION
,,,,,,356.317828125,MOTION
-3.1221,-6.0671,9.2156,2.7467,81.7286,-53.9567,356.328015625,MOTION
,,,,,,356.33821875,MOTION
-3.2347,-5.4853,9.388,-1.2818,77.2118,-67.3238,356.34840625,MOTION
,,,,,,356.358609375,MOTION
-2.5738,-4.4677,8.9498,7.2634,48.8296,-69.277,356.368796875,MOTION
,,,,,,356.379,MOTION
-1.9298,-3.8955,7.7982,15.7476,16.7852,-58.8397,356.389203125,MOTION
,,,,,,356.39940625,MOTION
-2.004,-4.4725,6.6417,19.2877,0.2441,-38.3312,356.40959375,MOTION
,,,,,,356.419796875,MOTION
-2.6576,-6.0168,6.2443,20.6305,6.4699,-13.5502,356.429984375,MOTION
,,,,,,356.4401875,MOTION
-3.2754,-7.7958,6.7614,10.3763,34.9132,-7.9958,356.450390625,MOTION
,,,,,,356.460578125,MOTION
-3.2634,-8.2243,7.4893,-0.7935,63.2344,-29.5419,356.47078125,MOTION
,,,,,,356.480984375,MOTION
-3.1413,-7.044,7.7982,-1.8311,74.0989,-64.0889,356.491171875,MOTION
,,,,,,356.501375,MOTION
-2.1022,-5.2913,7.6569,0.2441,72.2068,-89.5413,356.5115625,MOTION
,,,,,,356.521765625,MOTION
-1.7766,-4.0942,7.2618,11.4139,62.685,-87.0998,356.53196875,MOTION
,,,,,,356.54215625,MOTION
-1.5659,-4.099,6.862,17.9449,54.6892,-62.8681,356.552359375,MOTION
,,,,,,356.5625625,MOTION
-1.7358,-5.3488,6.6992,23.3161,49.9893,-30.7627,356.57275,MOTION
,,,,,,356.582953125,MOTION
-2.3296,-6.5938,6.5699,21.0578,49.8672,-16.6021,356.593140625,MOTION
,,,,,,356.60334375,MOTION
-2.2099,-7.3121,6.5364,13.4281,53.2243,-22.9499,356.613546875,MOTION
,,,,,,356.623734375,MOTION
-2.6768,-6.9817,6.6441,2.6856,64.5161,-43.3363,356.6339375,MOTION
,,,,,,356.644125,MOTION
-2.3967,-6.2107,7.2594,-6.9582,78.6767,-63.4785,356.654328125,MOTION
,,,,,,356.66453125,MOTION
-2.1596,-5.6146,8.1645,-15.5034,93.0815,-72.7561,356.67471875,MOTION
,,,,,,356.684921875,MOTION
-2.4829,-4.9873,8.8684,-17.0293,97.1099,-74.6483,356.695109375,MOTION
,,,,,,356.7053125,MOTION
-2.7558,-4.7287,9.2587,-12.4516,87.344,-68.4225,356.715515625,MOTION
,,,,,,356.725703125,MOTION
-2.6912,-4.6545,9.1413,-5.4933,65.3706,-59.1449,356.73590625,MOTION
,,,,,,356.746109375,MOTION
-2.6361,-4.5826,8.2722,3.357,36.7443,-47.1206,356.756296875,MOTION
,,,,,,356.7665,MOTION
-2.7175,-5.1573,7.0128,15.7476,11.4139,-31.4951,356.7766875,MOTION
,,,,,,356.786890625,MOTION
-3.601,-6.4526,6.1772,22.4006,8.0569,-14.5268,356.79709375,MOTION
,,,,,,356.80728125,MOTION
-4.1229,-7.9442,6.4981,19.0435,31.1899,-9.7049,356.817484375,MOTION
,,,,,,356.8276875,MOTION
-3.9937,-8.2172,7.3768,11.536,62.3798,-33.5704,356.837875,MOTION
,,,,,,356.848078125,MOTION
-3.4023,-6.4957,7.949,4.0895,77.7612,-80.5078,356.858265625,MOTION
,,,,,,356.86846875,MOTION
-2.3967,-4.53,7.9849,9.4607,69.8874,-105.2278,356.878671875,MOTION
,,,,,,356.888859375,MOTION
-2.0232,-3.5579,7.7,24.1096,54.0178,-91.1893,356.8990625,MOTION
,,,,,,356.90925,MOTION
-1.992,-4.3025,7.7144,29.4198,47.2427,-55.7878,356.919453125,MOTION
,,,,,,356.929640625,MOTION
-3.328,-6.1485,8.1932,26.9173,55.1164,-21.7292,356.93984375,MOTION
,,,,,,356.950046875,MOTION
-3.838,-7.4366,8.7822,21.3019,65.1875,-12.8788,356.960234375,MOTION
,,,,,,356.9704375,MOTION
-3.9721,-7.6617,8.7511,19.2267,59.5721,-29.9692,356.980625,MOTION
,,,,,,356.990828125,MOTION
-3.2658,-6.7423,7.6449,32.7158,32.7769,-52.4308,357.00103125,MOTION
,,,,,,357.01121875,MOTION
-1.9489,-5.4206,6.1629,49.0738,6.9582,-64.4551,357.021421875,MOTION
,,,,,,357.031609375,MOTION
-2.3488,-4.9849,5.3488,44.3129,18.7384,-63.0512,357.0418125,MOTION
,,,,,,357.052015625,MOTION
-2.3727,-5.8301,6.1006,28.4433,60.3046,-52.0035,357.062203125,MOTION
,,,,,,357.07240625,MOTION
-3.4382,-6.5938,7.3624,14.2216,97.9034,-46.9375,357.082609375,MOTION
,,,,,,357.092796875,MOTION
-3.4358,-5.7127,8.0543,18.8604,100.2838,-59.1449,357.103,MOTION
,,,,,,357.1131875,MOTION
-2.7462,-4.949,8.0591,25.0252,81.5455,-69.1549,357.123390625,MOTION
,,,,,,357.13359375,MOTION
-2.1357,-4.3001,7.2738,33.2652,57.68,-65.1875,357.14378125,MOTION
,,,,,,357.153984375,MOTION
-2.3703,-4.7335,6.431,42.6649,41.8714,-47.0595,357.164171875,MOTION
,,,,,,357.174375,MOTION
-2.0447,-5.6098,6.0455,48.5855,37.1105,-27.6498,357.1845625,MOTION
,,,,,,357.194765625,MOTION
-2.6122,-6.601,6.0384,40.5286,44.6791,-29.2978,357.20496875,MOTION
,,,,,,357.21515625,MOTION
-2.095,-6.838,6.4789,25.1473,58.3514,-47.4258,357.225359375,MOTION
,,,,,,357.235546875,MOTION
-2.0974,-5.4589,6.4047,14.832,64.7603,-72.3899,357.24575,MOTION
,,,,,,357.2559375,MOTION
-1.7933,-4.4845,6.5723,17.0904,63.2954,-83.1324,357.266140625,MOTION
,,,,,,357.276328125,MOTION
-2.186,-4.6425,7.3432,17.8838,68.7887,-72.3899,357.28653125,MOTION
,,,,,,357.296734375,MOTION
-2.4972,-5.016,7.925,13.0619,75.5028,-61.4643,357.306921875,MOTION
,,,,,,357.317125,MOTION
-2.83,-4.8149,7.7862,25.6966,60.6098,-58.1683,357.3273125,MOTION
,,,,,,357.337515625,MOTION
-2.8827,-5.2339,7.4893,41.4441,41.139,-49.8062,357.347703125,MOTION
,,,,,,357.35790625,MOTION
-2.3224,-5.9474,7.5875,42.9701,38.7585,-46.8154,357.36809375,MOTION
,,,,,,357.378296875,MOTION
-2.9809,-5.5882,7.6473,31.8613,51.3932,-56.8865,357.388484375,MOTION
,,,,,,357.3986875,MOTION
-3.2921,-5.6672,8.3608,28.5653,62.1357,-62.0136,357.408875,MOTION
,,,,,,357.419078125,MOTION
-3.1245,-5.763,8.9306,24.659,64.5772,-64.5772,357.429265625,MOTION
,,,,,,357.43946875,MOTION
-3.091,-5.1525,8.6338,26.8563,48.7075,-72.3289,357.44965625,MOTION
,,,,,,357.459859375,MOTION
-2.5738,-4.6976,7.53,36.195,21.6071,-70.0705,357.470046875,MOTION
,,,,,,357.48025,MOTION
-1.4845,-4.8388,6.024,54.2009,-9.7049,-54.5671,357.4904375,MOTION
,,,,,,357.500640625,MOTION
-2.3248,-5.6529,5.028,63.9058,-15.8086,-38.8806,357.510828125,MOTION
,,,,,,357.52103125,MOTION
-3.0479,-7.6018,5.9857,53.3464,28.1381,-30.9458,357.53121875,MOTION
,,,,,,357.541421875,MOTION
-3.7303,-8.0903,7.882,31.5561,89.053,-56.093,357.551609375,MOTION
,,,,,,357.5618125,MOTION
-4.3624,-6.0839,9.2563,15.3813,121.0364,-105.7772,357.572015625,MOTION
,,,,,,357.582203125,MOTION
-3.4621,-4.0344,9.6298,25.9407,109.0121,-128.544,357.59240625,MOTION
,,,,,,357.60259375,MOTION
-3.0766,-2.9066,9.1485,44.496,76.3573,-112.7354,357.612796875,MOTION
,,,,,,357.622984375,MOTION
-2.8564,-2.7798,8.8708,49.9893,51.149,-77.2729,357.6331875,MOTION
,,,,,,357.643375,MOTION
-3.0647,-4.0415,8.7439,48.1582,36.8664,-39.7351,357.653578125,MOTION
,,,,,,357.66378125,MOTION
-3.668,-5.4925,8.2387,46.6323,21.5461,-18.5553,357.67396875,MOTION
,,,,,,357.684171875,MOTION
-3.0216,-6.0982,7.4103,46.0219,1.648,-21.363,357.694359375,MOTION
,,,,,,357.7045625,MOTION
-2.6385,-5.4158,6.3185,40.5286,-6.2258,-38.6364,357.714765625,MOTION
,,,,,,357.724953125,MOTION
-2.3775,-4.9657,6.1581,25.9407,12.6957,-51.2711,357.73515625,MOTION
,,,,,,357.74534375,MOTION
-3.0838,-5.2483,7.1254,6.2868,49.5621,-52.9801,357.755546875,MOTION
,,,,,,357.765734375,MOTION
-3.68,-5.6409,8.4949,-4.883,73.3665,-52.6139,357.7759375,MOTION
,,,,,,357.786125,MOTION
-3.2083,-5.4637,9.2371,-5.6764,72.2678,-59.5111,357.796328125,MOTION
,,,,,,357.80653125,MOTION
-2.2267,-4.3672,8.9642,0.4883,53.0412,-72.4509,357.81671875,MOTION
,,,,,,357.826921875,MOTION
-0.1461,-2.9138,7.7575,16.8462,23.4993,-74.7703,357.837109375,MOTION
,,,,,,357.8473125,MOTION
-0.85,-2.1525,6.4885,35.2794,1.587,-55.2385,357.857515625,MOTION
,,,,,,357.867703125,MOTION
-2.016,-4.2211,6.9266,34.1197,14.7099,-6.8361,357.87790625,MOTION
,,,,,,357.88809375,MOTION
-3.8069,-7.2307,8.5212,17.0904,51.3932,29.1757,357.898296875,MOTION
,,,,,,357.9085,MOTION
-2.9354,-8.6098,10.0081,-1.4649,75.7469,18.9825,357.9186875,MOTION
,,,,,,357.928890625,MOTION
-3.2107,-7.1014,10.2379,-3.6622,60.7929,-31.0678,357.93909375,MOTION
,,,,,,357.94928125,MOTION
-2.1285,-4.5132,9.4406,-0.4883,22.3395,-75.6859,357.959484375,MOTION
,,,,,,357.9696875,MOTION
-1.7263,-3.1389,8.514,11.9022,-3.357,-72.2068,357.979875,MOTION
,,,,,,357.990078125,MOTION
-2.3943,-3.1173,8.1381,12.8178,-6.0427,-45.3505,358.00028125,MOTION
,,,,,,358.01046875,MOTION
-3.0168,-4.7359,8.6649,6.653,0.0,-10.8036,358.020671875,MOTION
,,,,,,358.030859375,MOTION
-2.6169,-5.4805,8.186,14.7099,-18.128,6.0427,358.0410625,MOTION
,,,,,,358.051265625,MOTION
-3.0024,-5.6026,6.6872,29.1147,-49.3179,3.6622,358.061453125,MOTION
,,,,,,358.07165625,MOTION
-2.8181,-5.7965,5.5906,37.5988,-59.328,5.1881,358.081859375,MOTION
,,,,,,358.092046875,MOTION
-2.265,-6.2993,5.5715,30.2744,-38.2092,2.2584,358.10225,MOTION
,,,,,,358.1124375,MOTION
-2.9641,-6.3807,6.4238,3.1739,5.1271,-17.5787,358.122640625,MOTION
,,,,,,358.13284375,MOTION
-2.5834,-5.174,7.4127,-17.3345,30.6406,-46.2661,358.14303125,MOTION
,,,,,,358.153234375,MOTION
-1.9633,-4.1038,7.8269,-13.4281,25.3914,-59.9384,358.1634375,MOTION
,,,,,,358.173625,MOTION
-1.6161,-3.1964,7.7311,-0.061,8.7893,-55.6658,358.183828125,MOTION
,,,,,,358.194015625,MOTION
-1.3887,-2.9474,7.5731,5.4323,-2.7467,-37.2326,358.20421875,MOTION
,,,,,,358.214421875,MOTION
-2.7534,-3.7494,7.4175,-0.9766,-0.6104,-10.9867,358.224609375,MOTION
,,,,,,358.2348125,MOTION
-3.7925,-6.5555,8.0208,-9.6438,8.8504,15.8696,358.245,MOTION
,,,,,,358.255203125,MOTION
-4.518,-8.198,8.016,-7.3855,4.944,21.363,358.26540625,MOTION
,,,,,,358.27559375,MOTION
-3.6082,-7.9203,7.3528,3.5401,-12.8178,-5.4323,358.285796875,MOTION
,,,,,,358.296,MOTION
-3.6345,-5.7702,6.4861,-4.883,-4.5778,-45.7778,358.3061875,MOTION
,,,,,,358.316390625,MOTION
-4.4821,-5.3991,7.2283,-34.3028,35.2794,-57.68,358.32659375,MOTION
,,,,,,358.33678125,MOTION
-4.2355,-7.1421,8.7487,-34.8521,53.7126,-31.9834,358.346984375,MOTION
,,,,,,358.3571875,MOTION
-3.759,-7.2139,8.5452,-15.3203,30.0913,-29.2367,358.367375,MOTION
,,,,,,358.377578125,MOTION
-0.0239,-5.2363,7.7335,-7.2634,15.0151,-49.7452,358.387765625,MOTION
,,,,,,358.39796875,MOTION
-3.1748,-3.1868,7.4151,-43.1532,60.7929,-62.9902,358.408171875,MOTION
,,,,,,358.418359375,MOTION
-6.874,-5.9234,9.3784,-67.5069,112.6133,-21.485,358.4285625,MOTION
,,,,,,358.43875,MOTION
-7.6425,-9.6681,11.3106,-47.3037,113.2847,45.7167,358.448953125,MOTION
,,,,,,358.45915625,MOTION
-3.1533,-11.8517,11.5979,4.7609,61.4643,54.1398,358.46934375,MOTION
,,,,,,358.479546875,MOTION
-3.4789,-8.5308,8.6338,18.9825,5.6154,-32.5938,358.489734375,MOTION
,,,,,,358.4999375,MOTION
-0.7422,-5.4039,7.3217,13.4892,-8.7283,-120.365,358.510140625,MOTION
,,,,,,358.520328125,MOTION
-2.3727,-4.2977,7.5539,13.9775,36.4391,-117.13,358.53053125,MOTION
,,,,,,358.54071875,MOTION
-2.6624,-4.755,9.2634,15.9307,83.0714,-83.3766,358.550921875,MOTION
,,,,,,358.561125,MOTION
-3.4597,-6.8428,10.688,13.0009,92.1659,-56.9475,358.5713125,MOTION
,,,,,,358.581515625,MOTION
-2.1716,-6.8764,10.5492,31.312,47.4868,-55.3606,358.591703125,MOTION
,,,,,,358.60190625,MOTION
-1.9442,-4.53,8.3512,45.6557,-13.7944,-72.573,358.612109375,MOTION
,,,,,,358.622296875,MOTION
-1.0894,-4.4438,6.4334,64.5772,-55.6047,-57.4969,358.6325,MOTION
,,,,,,358.6426875,MOTION
-2.8157,-5.6098,5.0088,71.1081,-62.0136,-18.9215,358.652890625,MOTION
,,,,,,358.663078125,MOTION
-2.0184,-7.609,5.2698,65.2486,-40.6507,2.8687,358.67328125,MOTION
,,,,,,358.683484375,MOTION
-0.7662,-7.8365,6.0384,43.5194,-3.0519,-16.9073,358.693671875,MOTION
,,,,,,358.703875,MOTION
-1.573,-5.0112,6.182,2.9298,38.2702,-67.6901,358.7140625,MOTION
,,,,,,358.724265625,MOTION
-2.2003,-3.9122,7.1469,-17.8228,62.5629,-77.3339,358.734453125,MOTION
,,,,,,358.74465625,MOTION
-2.8061,-4.9729,8.1908,-14.832,59.9994,-35.4015,358.754859375,MOTION
,,,,,,358.765046875,MOTION
-3.0072,-6.9602,8.5763,2.0753,28.016,1.2207,358.77525,MOTION
,,,,,,358.7854375,MOTION
-2.1261,-7.19,7.4965,24.72,-18.3721,0.1221,358.795640625,MOTION
,,,,,,358.80584375,MOTION
-1.3336,-5.6888,5.921,29.2978,-44.6181,-24.1096,358.81603125,MOTION
,,,,,,358.826234375,MOTION
-0.352,-5.0112,5.4302,19.1656,-31.0678,-33.021,358.8364375,MOTION
,,,,,,358.846625,MOTION
-0.4597,-5.1764,5.9713,-1.5259,10.3763,-24.3538,358.856828125,MOTION
,,,,,,358.867015625,MOTION
-1.4964,-6.0743,7.2068,-15.3203,46.5102,-13.184,358.87721875,MOTION
,,,,,,358.887421875,MOTION
-3.0312,-7.2379,8.447,-21.2409,61.3422,-5.5544,358.897609375,MOTION
,,,,,,358.9078125,MOTION
-2.751,-7.7191,9.115,-13.4892,50.7828,-6.8361,358.918,MOTION
,,,,,,358.928203125,MOTION
-2.0471,-7.0511,8.6098,-1.8921,22.3395,-24.4758,358.938390625,MOTION
,,,,,,358.94859375,MOTION
-1.6209,-5.6026,7.3624,3.5401,1.4649,-35.7067,358.95878125,MOTION
,,,,,,358.968984375,MOTION
-1.6473,-5.2411,6.5244,3.6622,-3.235,-22.8889,358.979171875,MOTION
,,,,,,358.989375,MOTION
-2.0184,-6.3017,6.2395,3.357,1.0376,3.4181,358.9995625,MOTION
,,,,,,359.009765625,MOTION
-1.8556,-7.7191,6.3855,9.1556,4.8219,18.4332,359.019953125,MOTION
,,,,,,359.03015625,MOTION
-1.9034,-7.4031,6.1006,7.6907,10.1932,4.2726,359.04034375,MOTION
,,,,,,359.050546875,MOTION
-1.822,-6.4885,6.012,-0.9766,21.6681,-19.2267,359.06075,MOTION
,,,,,,359.0709375,MOTION
-1.676,-6.2922,6.5555,-7.1413,38.1481,-23.1941,359.081140625,MOTION
,,,,,,359.091328125,MOTION
-1.7957,-6.2969,7.2068,-11.2308,47.853,-19.776,359.10153125,MOTION
,,,,,,359.11171875,MOTION
-2.265,-6.3807,7.4582,-16.1138,45.4115,-14.9541,359.121921875,MOTION
,,,,,,359.132109375,MOTION
-2.8013,-6.7638,7.4366,-11.7191,29.1757,-6.9582,359.1423125,MOTION
,,,,,,359.1525,MOTION
-2.8085,-7.6258,7.3624,-0.8545,8.3621,2.8687,359.162703125,MOTION
,,,,,,359.172890625,MOTION
-2.107,-7.7096,6.9147,7.5076,-9.0335,1.4649,359.18309375,MOTION
,,,,,,359.19328125,MOTION
-1.9058,-6.625,6.0408,8.0569,-17.6397,-10.9867,359.203484375,MOTION
,,,,,,359.2136875,MOTION
-1.9274,-6.4238,5.787,1.0376,-11.2918,-12.6957,359.223875,MOTION
,,,,,,359.234078125,MOTION
-2.1046,-6.9578,6.012,2.8687,-0.1831,-2.4415,359.244265625,MOTION
,,,,,,359.25446875,MOTION
-1.5587,-7.4725,6.5483,-4.0284,13.8554,-6.1647,359.26465625,MOTION
,,,,,,359.274859375,MOTION
-1.4725,-6.5651,6.8357,-15.1982,23.6213,-24.1707,359.285046875,MOTION
,,,,,,359.29525,MOTION
-1.8556,-5.3584,7.0272,-18.7384,26.6732,-33.021,359.3054375,MOTION
,,,,,,359.315640625,MOTION
-1.7957,-6.0096,7.6138,-11.9022,26.2459,-23.011,359.32584375,MOTION
,,,,,,359.33603125,MOTION
-1.8532,-6.6681,7.9346,-8.8504,22.8889,-9.0945,359.346234375,MOTION
,,,,,,359.356421875,MOTION
-2.4182,-6.5819,7.5803,-3.8453,10.8036,-7.1413,359.366625,MOTION
,,,,,,359.376828125,MOTION
-2.7223,-6.6561,6.941,0.0,-3.5401,-5.1881,359.387015625,MOTION
,,,,,,359.39721875,MOTION
-2.6481,-7.2187,6.4286,8.9114,-15.1982,6.9582,359.40740625,MOTION
,,,,,,359.417609375,MOTION
-2.3608,-7.5348,6.0623,9.827,-16.1748,15.1982,359.427796875,MOTION
,,,,,,359.438,MOTION
-2.9258,-7.6904,5.751,2.5636,-8.9724,12.5126,359.448203125,MOTION
,,,,,,359.458390625,MOTION
-2.4589,-7.7455,5.8253,-2.0753,-0.1831,13.0009,359.46859375,MOTION
,,,,,,359.478796875,MOTION
-3.4286,-7.6258,5.945,-7.8127,7.5686,13.0619,359.488984375,MOTION
,,,,,,359.4991875,MOTION
-3.4142,-8.0831,6.4382,-8.24,11.9633,17.2124,359.509375,MOTION
,,,,,,359.519578125,MOTION
-3.1485,-8.4111,6.8859,-4.7609,11.1087,15.1982,359.529765625,MOTION
,,,,,,359.53996875,MOTION
-3.0527,-7.8341,7.0176,-5.9816,12.6957,-1.5259,359.55015625,MOTION
,,,,,,359.560359375,MOTION
-2.1094,-6.8452,7.2547,-7.6907,18.3721,-22.3395,359.5705625,MOTION
,,,,,,359.58075,MOTION
-2.1189,-5.6768,7.4079,-14.771,29.0536,-35.7677,359.590953125,MOTION
,,,,,,359.601140625,MOTION
-2.1213,-5.1237,7.8221,-11.9022,32.5327,-34.547,359.61134375,MOTION
,,,,,,359.62153125,MOTION
-2.2363,-5.119,8.0496,-8.301,25.6355,-22.4616,359.631734375,MOTION
,,,,,,359.6419375,MOTION
-2.4158,-5.368,7.6329,1.9532,2.8687,-8.4841,359.652125,MOTION
,,,,,,359.662328125,MOTION
-2.1022,-5.6984,6.7279,14.5268,-21.1188,4.6999,359.672515625,MOTION
,,,,,,359.68271875,MOTION
-2.1836,-5.9857,5.7606,18.3721,-30.7627,7.8127,359.69290625,MOTION
,,,,,,359.703109375,MOTION
-1.6784,-6.4191,5.4709,13.3061,-20.4474,5.005,359.713296875,MOTION
,,,,,,359.7235,MOTION
-2.0447,-6.3329,5.502,0.6104,2.3194,-6.1037,359.7336875,MOTION
,,,,,,359.743890625,MOTION
-2.028,-6.4957,6.3233,-7.8738,25.6966,-15.3813,359.754078125,MOTION
,,,,,,359.76428125,MOTION
-2.5571,-6.4669,7.2427,-16.541,44.496,-20.8747,359.77446875,MOTION
,,,,,,359.784671875,MOTION
-2.6792,-6.3951,7.9849,-17.7618,49.3179,-23.4993,359.794875,MOTION
,,,,,,359.8050625,MOTION
-3.0024,-6.2395,8.2531,-16.2969,41.2,-22.8889,359.815265625,MOTION
,,,,,,359.825453125,MOTION
-2.5164,-6.4574,8.1669,-6.1647,20.3253,-12.9398,359.83565625,MOTION
,,,,,,359.84584375,MOTION
-2.5715,-6.2036,7.3576,4.5778,-3.6622,-4.8219,359.856046875,MOTION
,,,,,,359.866234375,MOTION
-2.2219,-6.3783,6.6106,10.0711,-20.9357,2.3804,359.8764375,MOTION
,,,,,,359.886640625,MOTION
-2.0998,-6.6345,5.9881,12.2074,-25.0862,10.1932,359.896828125,MOTION
,,,,,,359.90703125,MOTION
-2.3536,-6.8045,5.6074,10.3763,-19.4098,11.7801,359.91721875,MOTION
,,,,,,359.927421875,MOTION
-2.3296,-7.2906,5.708,9.1556,-8.6673,11.7801,359.937609375,MOTION
,,,,,,359.9478125,MOTION
-2.4206,-7.5611,6.0527,7.1413,3.5401,5.7985,359.958015625,MOTION
,,,,,,359.968203125,MOTION
-2.277,-6.9913,6.3353,1.0987,13.184,-9.5828,359.97840625,MOTION
,,,,,,359.98859375,MOTION
-2.0902,-6.1078,6.4047,0.8545,14.3437,-19.3487,359.998796875,MOTION
,,,,,,360.009,MOTION
-2.4086,-5.9713,6.5531,4.0284,11.7801,-12.2074,360.0191875,MOTION
,,,,,,360.029390625,MOTION
-2.4158,-6.7519,6.8404,10.3153,5.6764,2.3804,360.03959375,MOTION
,,,,,,360.04978125,MOTION
-2.672,-7.0056,6.7471,13.7333,-2.7467,7.4465,360.059984375,MOTION
,,,,,,360.070171875,MOTION
-2.423,-6.8189,6.4262,14.3437,-9.7659,2.8077,360.080375,MOTION
,,,,,,360.090578125,MOTION
-2.6744,-6.5962,6.1796,10.4984,-9.888,-1.7701,360.100765625,MOTION
,,,,,,360.11096875,MOTION
-2.3679,-6.8716,6.1988,11.3529,-9.0335,1.2207,360.12115625,MOTION
,,,,,,360.131359375,MOTION
-2.1836,-6.7758,6.0743,13.3671,-9.4607,1.8311,360.1415625,MOTION
,,,,,,360.15175,MOTION
-2.2147,-6.4765,5.9833,10.8036,-6.8972,-1.709,360.161953125,MOTION
,,,,,,360.172140625,MOTION
-2.4086,-6.5268,6.1485,8.9114,-1.0987,0.3052,360.18234375,MOTION
,,,,,,360.19253125,MOTION
-2.7151,-7.0344,6.5819,5.7985,5.1271,3.4791,360.202734375,MOTION
,,,,,,360.2129375,MOTION
-2.4398,-7.1445,6.9147,4.8219,6.592,1.2818,360.223125,MOTION
,,,,,,360.233328125,MOTION
-2.2267,-6.2754,6.625,3.6012,2.0142,-8.24,360.243515625,MOTION
,,,,,,360.25371875,MOTION
-2.3631,-6.0479,6.51,2.7467,-0.7935,-7.1413,360.263921875,MOTION
,,,,,,360.274109375,MOTION
-2.5595,-6.6896,6.6178,4.883,-1.1597,6.531,360.2843125,MOTION
